2,46,8,rājiʿūna
2,47,1,yābanī
2,47,2,is'rāīla
2,47,3,udh'kurū
2,47,4,niʿ'matiya
2,47,5,allatī
2,47,6,anʿamtu
2,47,9,faḍḍaltukum
2,47,11,l-ʿālamīna
2,48,1,wa-ittaqū
2,48,2,yawman
2,48,4,tajzī
2,48,5,nafsun
2,48,7,nafsin
2,48,8,shayan
2,48,10,yuq'balu
2,48,12,shafāʿatun
2,48,14,yu'khadhu
2,48,16,ʿadlun
2,48,19,yunṣarūna
2,49,1,wa-idh
2,49,2,najjaynākum
2,49,4,āli
2,49,6,yasūmūnakum
2,49,7,sūa
2,49,8,l-ʿadhābi
2,49,9,yudhabbiḥūna
2,49,10,abnāakum
2,49,11,wayastaḥyūna
2,49,12,nisāakum
2,49,15,balāon
2,49,17,rabbikum
2,49,18,ʿaẓīmun
2,50,1,wa-idh
2,50,2,faraqnā
2,50,4,l-baḥra
2,50,5,fa-anjaynākum
2,50,6,wa-aghraqnā
2,50,7,āla
2,50,10,tanẓurūna
2,51,1,wa-idh
2,51,2,wāʿadnā
2,51,4,arbaʿīna
2,51,5,laylatan
2,51,7,ittakhadhtumu
2,51,8,l-ʿij'la
2,51,10,baʿdihi
2,51,12,ẓālimūna
2,52,2,ʿafawnā
2,52,5,baʿdi
2,52,8,tashkurūna
2,53,1,wa-idh
2,53,2,ātaynā
2,53,4,l-kitāba
2,53,5,wal-fur'qāna
2,53,7,tahtadūna
2,54,1,wa-idh
2,54,2,qāla
2,54,4,liqawmihi
2,54,5,yāqawmi
2,54,7,ẓalamtum
2,54,8,anfusakum
2,54,9,bi-ittikhādhikumu
2,54,10,l-ʿij'la
2,54,11,fatūbū
2,54,12,ilā
2,54,13,bāri-ikum
2,54,14,fa-uq'tulū
2,54,15,anfusakum
2,54,17,khayrun
2,54,19,ʿinda
2,54,20,bāri-ikum
2,54,21,fatāba
2,54,25,l-tawābu
2,54,26,l-raḥīmu
2,55,1,wa-idh
2,55,2,qul'tum
2,55,5,nu'mina
2,55,8,narā
2,55,9,l-laha
2,55,10,jahratan
2,55,11,fa-akhadhatkumu
2,55,12,l-ṣāʿiqatu
2,55,14,tanẓurūna
2,56,2,baʿathnākum
2,56,4,baʿdi
2,56,5,mawtikum
2,56,7,tashkurūna
2,57,1,waẓallalnā
2,57,3,l-ghamāma
2,57,4,wa-anzalnā
2,57,6,l-mana
2,57,7,wal-salwā
2,57,8,kulū
2,57,10,ṭayyibāti
2,57,12,razaqnākum
2,57,14,ẓalamūnā
2,57,16,kānū
2,57,17,anfusahum
2,57,18,yaẓlimūna
2,58,1,wa-idh
2,58,2,qul'nā
2,58,3,ud'khulū
2,58,5,l-qaryata
2,58,6,fakulū
2,58,8,ḥaythu
2,58,9,shi'tum
2,58,10,raghadan
2,58,11,wa-ud'khulū
2,58,12,l-bāba
2,58,13,sujjadan
2,58,14,waqūlū
2,58,15,ḥiṭṭatun
2,58,16,naghfir
2,58,18,khaṭāyākum
2,58,19,wasanazīdu
2,58,20,l-muḥ'sinīna
2,59,1,fabaddala
2,59,2,alladhīna
2,59,3,ẓalamū
2,59,4,qawlan
2,59,5,ghayra
2,59,6,alladhī
2,59,7,qīla
2,59,9,fa-anzalnā
2,59,11,alladhīna
2,59,12,ẓalamū
2,59,13,rij'zan
2,59,15,l-samāi
2,59,17,kānū
2,59,18,yafsuqūna
2,60,1,wa-idhi
2,60,2,is'tasqā
2,60,4,liqawmihi
2,60,5,faqul'nā
2,60,6,iḍ'rib
2,60,7,biʿaṣāka
2,60,8,l-ḥajara
2,60,9,fa-infajarat
2,60,11,ith'natā
2,60,12,ʿashrata
2,60,13,ʿaynan
2,60,15,ʿalima
2,60,16,kullu
2,60,17,unāsin
2,60,18,mashrabahum
2,60,19,kulū
2,60,20,wa-ish'rabū
2,60,22,riz'qi
2,60,23,l-lahi
2,60,25,taʿthaw
2,60,27,l-arḍi
2,60,28,muf'sidīna
2,61,1,wa-idh
2,61,2,qul'tum
2,61,5,naṣbira
2,61,7,ṭaʿāmin
2,61,8,wāḥidin
2,61,9,fa-ud'ʿu
2,61,11,rabbaka
2,61,12,yukh'rij
2,61,15,tunbitu
2,61,16,l-arḍu
2,61,18,baqlihā
2,61,19,waqithāihā
2,61,20,wafūmihā
2,61,21,waʿadasihā
2,61,22,wabaṣalihā
2,61,23,qāla
2,61,24,atastabdilūna
2,61,25,alladhī
2,61,27,adnā
2,61,28,bi-alladhī
2,61,30,khayrun
2,61,31,ih'biṭū
2,61,32,miṣ'ran
2,61,36,sa-altum
2,61,37,waḍuribat
2,61,39,l-dhilatu
2,61,40,wal-maskanatu
2,61,41,wabāū
2,61,42,bighaḍabin
2,61,44,l-lahi
2,61,47,kānū
2,61,48,yakfurūna
2,61,49,biāyāti
2,61,50,l-lahi
2,61,51,wayaqtulūna
2,61,52,l-nabiyīna
2,61,53,bighayri
2,61,54,l-ḥaqi
2,61,57,ʿaṣaw
2,61,58,wakānū
2,61,59,yaʿtadūna
2,62,2,alladhīna
2,62,3,āmanū
2,62,4,wa-alladhīna
2,62,5,hādū
2,62,6,wal-naṣārā
2,62,7,wal-ṣābiīna
2,62,9,āmana
2,62,10,bil-lahi
2,62,11,wal-yawmi
2,62,12,l-ākhiri
2,62,13,waʿamila
2,62,14,ṣāliḥan
2,62,16,ajruhum
2,62,17,ʿinda
2,62,18,rabbihim
2,62,20,khawfun
2,62,24,yaḥzanūna
2,63,1,wa-idh
2,63,2,akhadhnā
2,63,3,mīthāqakum
2,63,4,warafaʿnā
2,63,5,fawqakumu
2,63,6,l-ṭūra
2,63,7,khudhū
2,63,9,ātaynākum
2,63,10,biquwwatin
2,63,11,wa-udh'kurū
2,63,15,tattaqūna
2,64,2,tawallaytum
2,64,4,baʿdi
2,64,7,faḍlu
2,64,8,l-lahi
2,64,10,waraḥmatuhu
2,64,11,lakuntum
2,64,13,l-khāsirīna
2,65,2,ʿalim'tumu
2,65,3,alladhīna
2,65,4,iʿ'tadaw
2,65,7,l-sabti
2,65,8,faqul'nā
2,65,10,kūnū
2,65,11,qiradatan
2,65,12,khāsiīna
2,66,1,fajaʿalnāhā
2,66,2,nakālan
2,66,4,bayna
2,66,5,yadayhā
2,66,7,khalfahā
2,66,8,wamawʿiẓatan
2,66,9,lil'muttaqīna
2,67,1,wa-idh
2,67,2,qāla
2,67,4,liqawmihi
2,67,6,l-laha
2,67,7,yamurukum
2,67,9,tadhbaḥū
2,67,10,baqaratan
2,67,11,qālū
2,67,12,atattakhidhunā
2,67,13,huzuwan
2,67,14,qāla
2,67,15,aʿūdhu
2,67,16,bil-lahi
2,67,18,akūna
2,67,20,l-jāhilīna
2,68,1,qālū
2,68,2,ud'ʿu
2,68,4,rabbaka
2,68,5,yubayyin
2,68,9,qāla
2,68,11,yaqūlu
2,68,13,baqaratun
2,68,15,fāriḍun
2,68,17,bik'run
2,68,18,ʿawānun
2,68,19,bayna
2,68,21,fa-if'ʿalū
2,68,23,tu'marūna
2,69,1,qālū
2,69,2,ud'ʿu
2,69,4,rabbaka
2,69,5,yubayyin
2,69,8,lawnuhā
2,69,9,qāla
2,69,11,yaqūlu
2,69,13,baqaratun
2,69,14,ṣafrāu
2,69,15,fāqiʿun
2,69,16,lawnuhā
2,69,17,tasurru
2,69,18,l-nāẓirīna
2,70,1,qālū
2,70,2,ud'ʿu
2,70,4,rabbaka
2,70,5,yubayyin
2,70,10,l-baqara
2,70,11,tashābaha
2,70,15,shāa
2,70,16,l-lahu
2,70,17,lamuh'tadūna
2,71,1,qāla
2,71,3,yaqūlu
2,71,5,baqaratun
2,71,7,dhalūlun
2,71,8,tuthīru
2,71,9,l-arḍa
2,71,11,tasqī
2,71,12,l-ḥartha
2,71,13,musallamatun
2,71,15,shiyata
2,71,17,qālū
2,71,19,ji'ta
2,71,20,bil-ḥaqi
2,71,21,fadhabaḥūhā
2,71,23,kādū
2,71,24,yafʿalūna
2,72,1,wa-idh
2,72,2,qataltum
2,72,3,nafsan
2,72,4,fa-iddāratum
2,72,6,wal-lahu
2,72,7,mukh'rijun
2,72,9,kuntum
2,72,10,taktumūna
2,73,1,faqul'nā
2,73,2,iḍ'ribūhu
2,73,3,bibaʿḍihā
2,73,5,yuḥ'yī
2,73,6,l-lahu
2,73,7,l-mawtā
2,73,8,wayurīkum
2,73,9,āyātihi
2,73,11,taʿqilūna
2,74,2,qasat
2,74,3,qulūbukum
2,74,5,baʿdi
2,74,8,kal-ḥijārati
2,74,10,ashaddu
2,74,11,qaswatan
2,74,14,l-ḥijārati
2,74,16,yatafajjaru
2,74,18,l-anhāru
2,74,22,yashaqqaqu
2,74,23,fayakhruju
2,74,25,l-māu
2,74,29,yahbiṭu
2,74,31,khashyati
2,74,32,l-lahi
2,74,34,l-lahu
2,74,35,bighāfilin
2,74,37,taʿmalūna
2,75,1,afataṭmaʿūna
2,75,3,yu'minū
2,75,6,kāna
2,75,7,farīqun
2,75,9,yasmaʿūna
2,75,10,kalāma
2,75,11,l-lahi
2,75,13,yuḥarrifūnahu
2,75,15,baʿdi
2,75,17,ʿaqalūhu
2,75,19,yaʿlamūna
2,76,1,wa-idhā
2,76,2,laqū
2,76,3,alladhīna
2,76,4,āmanū
2,76,5,qālū
2,76,6,āmannā
2,76,7,wa-idhā
2,76,8,khalā
2,76,9,baʿḍuhum
2,76,10,ilā
2,76,11,baʿḍin
2,76,12,qālū
2,76,13,atuḥaddithūnahum
2,76,15,fataḥa
2,76,16,l-lahu
2,76,18,liyuḥājjūkum
2,76,20,ʿinda
2,76,21,rabbikum
2,76,23,taʿqilūna
2,77,2,yaʿlamūna
2,77,4,l-laha
2,77,5,yaʿlamu
2,77,7,yusirrūna
2,77,9,yuʿ'linūna
2,78,2,ummiyyūna
2,78,4,yaʿlamūna
2,78,5,l-kitāba
2,78,6,illā
2,78,7,amāniyya
2,78,10,illā
2,78,11,yaẓunnūna
2,79,2,lilladhīna
2,79,3,yaktubūna
2,79,4,l-kitāba
2,79,5,bi-aydīhim
2,79,7,yaqūlūna
2,79,10,ʿindi
2,79,11,l-lahi
2,79,12,liyashtarū
2,79,14,thamanan
2,79,15,qalīlan
